v_products_model,v_products_type,v_products_image,v_products_name_1,v_products_description_1,v_products_url_1,v_specials_price,v_specials_date_avail,v_specials_expires_date,v_products_price,v_products_price_uom,v_products_weight,v_product_is_call,v_products_sort_order,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_always_free_shipping,v_date_avail,v_date_added,v_products_quantity,v_manufacturers_name,v_categories_name_1,v_tax_class_title,v_status,v_metatags_products_name_status,v_metatags_title_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_metatags_title_1,v_metatags_keywords_1,v_metatags_description_1,v_html_uri
"0020-00000055-001","1","air_supplies/I Gel 2.0.jpg","i-gel O2 Supraglottic  Sz 2.0","Sold by the each. Fits Thomas Endotracheal Tube Holder, Adult OLIVE.","","","","","15","EA","0","0","0","1","1","0","0","","2020-01-24 17:34:58","1","","Airway / Supplies","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=5&products_id=547"
"0020-00000056-001","1","air_supplies/I Gel 2.5.jpg","i-gel O2 Supraglottic  Sz 2.5","Sold by the each. Fits Thomas Endotracheal Tube Holder, Adult OLIVE.","","","","","15","EA","0","0","0","1","1","0","0","","2020-01-24 17:36:19","1","","Airway / Supplies","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=5&products_id=548"
"0020-00000057-001","1","air_supplies/I-Gel 3.jpg","i-gel O2 Supraglottic  Sz 3.0","Sold by the each. Fits Thomas Endotracheal Tube Holder, Adult OLIVE.","","","","","15","EA","0","0","0","1","1","0","0","","2020-01-24 17:37:20","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=5&products_id=549"
"0020-00000058-001","1","air_supplies/I-Gel 4.jpg","i-gel O2 Supraglottic  Sz 4.0","Sold by the each. Fits Thomas Endotracheal Tube Holder, Large BLUE.","","","","","15","EA","0","0","0","1","1","0","0","","2020-01-24 17:38:20","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=5&products_id=550"
"0020-00000059-001","1","air_supplies/I-Gel 5.jpg","i-gel O2 Supraglottic  Sz 5.0","Sold by the each. Fits Thomas Endotracheal Tube Holder, Large BLUE.","","","","","15","EA","0","0","0","1","1","0","0","","2020-01-24 17:39:16","0","","Airway / Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=5&products_id=551"
"0020-00000060-001","1","air_supplies/Bacterial_Viral Depth Filter no port.jpg","Bacterial/Viral Depth Filter no port","Sold by the each, limit 50.","","","","","2","EA","0","0","0","1","1","0","0","","2020-03-19 17:06:03","1","","Airway / Supplies","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=5&products_id=555"
"0020-00000019-004","1","air_supplies/AdtBVMfilter.jpg","Manual Resuscitator,  BVM with exhalation filter Adult","Sold by the each, 6 each/case. <b>Does NOT have CO2 Detector, ""Airway/ALS Items"" or Manometer.</B>","","","","","14.08","EA","0","0","0","1","1","0","0","","2021-06-17 14:24:58","1","","Airway / Supplies","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=5&products_id=577"
"0020-00000045-001","1","air_supplies/IgelResus3.jpg","I-Gel O2 Resus Pack Sz 3","Sold as by the each.","","","","","25.5","EA","0","0","0","1","1","0","0","","2022-01-27 19:56:35","1","","Airway / Supplies","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=5&products_id=582"
"0020-00000046-001","1","air_supplies/IgelResus4.jpg","I-Gel O2 Resus Pack Sz 4","Sold by the each.","","","","","25.5","EA","0","0","0","1","1","0","0","","2022-01-27 19:58:02","1","","Airway / Supplies","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=5&products_id=583"
"0020-00000047-001","1","air_supplies/IgelResus5.jpg","I-Gel O2 Resus Pack Sz 5","Sold by the each.","","","","","25.5","EA","0","0","0","1","1","0","0","","2022-01-27 19:59:00","1","","Airway / Supplies","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=5&products_id=584"
"0030-00000001-001","1","/cspine/backboard.jpg","Back Board, Long","Long backboard for spinal immobilization.  <i>Ordering this item through Logistics is a <b>last resort</b>. Crews should check their receiving hospital for backboards prior to marking in service.</i>","","","","","131.95","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","C-Spine","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=6&products_id=96"
"0030-00000002-001","1","/cspine/shortboard.jpg","Back Board, Short"," ","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","C-Spine","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=6&products_id=97"
"0030-00000003-001","1","/cspine/strapset.jpg","Backboard Strap","Replacement straps for backboards. <i>Sold by the each. </i>","","","","","2.48","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","75","","C-Spine","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=6&products_id=98"
"0030-00000004-001","1","/cspine/adultcollar.jpg","C-Collar, Adult Adjustable w / Head Wedge","<i>Sold by the each, limit 30.  Quantities of 30 will be shipped by the case. </i>","","","","","7.96","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","C-Spine","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=6&products_id=99"
"0030-00000005-001","1","/cspine/pedscollar.jpg","C-Collar, Pediatric / Infant Adjustable w / Head Wedge","<i>Sold by the each, limit 30.  Quantities of 30 will be shipped by the case. </i>","","","","","7.96","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","C-Spine","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=6&products_id=100"
"0030-00000006-001","1","/cspine/wedge.jpg","C-Spine Stabilizer Head Wedge","<i>Sold by the each, limit 10. </i>","","","","","4.35","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","C-Spine","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=6&products_id=101"
"0030-00000007-001","1","/cspine/ked.jpg","KED","Kendrick Extrication Device. <i>Restricted to run number or incident statement prior to delivery. </I><b>IEMS Restricted List</b>","","","","","95.76","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","C-Spine","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=6&products_id=102"
"0030-00000008-001","1","no_picture.gif","Backboard returned to Agency","","","","","","0","EA","0","0","0","0","0","0","0","","2013-03-26 09:34:00","0","","C-Spine","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=6&products_id=425"
"0030-00000004-002","1","cspine/Adt Collar.jpg","C-Collar, Adult Adjustable","Sold by the each, 30 ea/case. Head wedge not included.","","","","","6.09","EA","0","0","0","1","1","0","0","","2014-12-04 13:29:00","100","","C-Spine","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=6&products_id=468"
"0030-00000005-002","1","cspine/Peds Collar.jpg","C-Collar, Pediatric Adjustable","Sold by the each, 30 ea/case. Head wedge not included.","","","","","6.09","EA","0","0","0","1","1","0","0","","2014-12-04 13:31:00","100","","C-Spine","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=6&products_id=469"
"0045-00000001-001","1","/ecg/zollbattery.jpg","Battery, Lead-acid for Zoll M / E","Lead-acid battery for the Zoll M and E Series Cardiac monitors.  <i>Failed batteries should be reported using the normal IEMS failed equipment procedures - contact Logistics for information.</i>","","","","","45.64","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=103"
"0045-00000002-001","1","/ecg/zollvleads.jpg","Cable, V Lead for Zoll M/E Series","V-lead cable for Zoll M and E Series cardiac monitoring equipment. <b>IEMS Restricted List - </b><i>Issues involving this cable must be reported to Logistics through your District Lieutenant or Operations. </i>","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=104"
"0045-00000004-001","1","/ecg/zoll12leads.jpg","Cable, 12 Lead for Zoll M/E Series","12-lead trunk cable for Zoll M and E Series cardiac monitoring equipment.  Also known as a four lead cable, trunk cable, squid, main cable. <b>IEMS Restricted List - </b><i>Issues involving this cable must be reported to Logistics through your District Lieutenant or Operations.  <i>","","","","","266.15","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=105"
"0045-00000005-001","1","/ecg/zollmfc.jpg","Cable for Multifunction Pads  Zoll M / E series","Multifunction/therapy cable for Zoll M and E Series cardiac monitoring equipment.  <i>Damages to this cable must be reported to Logistics; do not attempt to service or detach the cable from the unit. </i>","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=106"
"0045-00000006-001","1","no_picture.gif","Conductive Gel for De-Fib Paddle Use","<i>Sold by the each, limit 14. </i>","","","","","1.35","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=107"
"0045-00000007-001","1","/ecg/adultelectrodes.jpg","Electrodes 3 Lead Use, Adult","ECG electrodes, 30 to a pack.  Ordered quantity is by the pack. <i>Sold by the pack, limit 20. </i>","","","","","5.1","PAC","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=108"
"0045-00000008-001","1","ecg/RedDotPedsElectrodes.jpg","Electrodes 3 Lead Use, Pedi","Pediatric ""Red Dot"" electrodes, 3 to a pack.  Ordering quantity is by the pack. <i>Sold by the pack. </i>","","","","","1.46","PAC","0","0","0","1","1","0","0","","2012-07-30 11:06:00","40","","ECG Supplies","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=109"
"0045-00000009-001","1","/ecg/physioadult.jpg","Pad, Multifunction (Adult) Medtronic / LP","<i>Sold by the each, limit 14. </i>","","","","","23.87","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=110"
"0045-00000010-001","1","ecg/MedStormPhilipsAdt.jpg","Pad, Multifunction (Adult) Philips","<i>Sold by the each. 10 each per box. </i>","","","","","21.51","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=111"
"0045-00000011-001","1","/ecg/zolladult.jpg","Pad, Multifunction (Adult) Zoll","Multifunction pad for the Zoll M and E series cardiac monitor. <i>Sold by the each, limit 14. </i>","","","","","21.51","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=112"
"0045-00000012-001","1","/ecg/physiopeds.jpg","Pad, Multifunction (Infant) Medtronic / LP","<i>Sold by the each, limit 14. </i>","","","","","23.87","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=113"
"0045-00000013-001","1","ecg/MedStormPhilipsPeds.jpg","Pad, Multifunction (Infant) Philips","<i>Sold by the each. </i>","","","","","22.2","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=114"
"0045-00000014-001","1","/ecg/zollpeds.jpg","Pad, Multifunction (Infant) Zoll","Pediatric multifunction pad for the Zoll M and E series cardiac monitors. <b>IEMS Restricted List - </b><i> A run number or incident statement must be provided before this item will be delivered.</i>","","","","","38.35","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=115"
"0045-00000015-001","1","/ecg/zollpaper.jpg","Paper, ECG Recorder for Zoll M / E","ECG recorder paper for the Zoll M and E series cardiac monitors.  <i>Sold by the pack, limit 20. Quantities of 20 will be shipped as one case.</i>","","","","","3.47","BTL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=116"
"0045-00000016-001","1","/ecg/physiopaper.jpg","Paper, ECG Recorder Medtronic / LP 12 / 15","<b><i>Order in multiples of 5, 5 rolls per pack </i></b>","","","","","3.02","RL","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=117"
"0045-00000017-001","1","/ecg/philipspaper.jpg","Paper, ECG Recorder Philips Mrx","<b><i>Must order in multiples of 5, 5 rolls per pack </i></b>","","","","","2.04","RL","0","0","0","1","5","0","0","","2012-07-30 11:06:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=118"
"0045-00000018-001","1","/ecg/razor.jpg","Razor, Skin Prep.","<i>Sold by the each. </i>","","","","","0.52","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","479","","ECG Supplies","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=119"
"0045-00000019-001","1","no_picture.gif","Zoll Adult SPO2 sensor, durable","<i>Sold by the each, limit 14. </i>","","","","","220","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=120"
"0045-00000020-001","1","/ecg/capnofilter.jpg","SmartCapnoLine with Cannula Adult","<i>Sold by the each. </i>","","","","","10.84","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=121"
"0045-00000021-001","1","/ecg/zollcapno.jpg","Capnography adaptor for ETT - Zoll","Clear capnography adaptor for ETT - Zoll devices.  Clear plastic device designed to snap between ET tube and BVM. <i>Sold by the each, limit 50. </i>","","","","","8.8","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=122"
"0045-00000022-001","1","/ecg/philipsfilter.jpg","Filter Line Set Adt/Ped with adapter","<i>Sold by the each. </i>  Phillips Capnography","","","","","10.63","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=123"
"0045-00000023-001","1","/ecg/benzoin.jpg","Compound Benzoin Tincture USP SEPP","Tincture of benzoin used to adhere electrodes to patients and assist with electrode conductivity and placement. <i>Sold by the each, limit 20. </i>","","","","","0.66","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","50","","ECG Supplies","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=124"
"0045-00000003-001","1","no_picture.gif","Cable, 3 Lead for Zoll M/E Series","3-lead Cable for Zoll M and E Series cardiac monitoring equipment.  This cable does not have twelve-lead capability and is generally gray with a circular pin plug for the monitor. <b>IEMS Restricted List</b>","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 14:02:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=376"
"0045-00000011-003","1","ecg/ZollAdtCPRStatPadz.jpg","CPR Stat padz, Zoll brand Adult Electrodes","Ref 8900-0402, Max four","","","","","56.78","EA","0","0","0","1","1","0","0","","2013-07-12 13:19:00","1","","ECG Supplies","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=437"
"0045-00000025-001","1","no_picture.gif","Paper, ECG Recorder for Zoll X","Sold by the roll.","","","","","3","RL","0","0","0","1","1","0","0","","2013-08-12 09:32:00","1","","ECG Supplies","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=439"
"0045-00000027-001","1","no_picture.gif","LifeBand single use for X Series","Sold by the each.  3 each/box","","","","","141.41","","0","0","0","1","1","0","0","","2013-08-28 12:31:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=443"
"0045-00000033-001","1","ecg/Philips Heartstart Smart Pads 2.jpg","Philips Heartstart Smart Pads II","Sold by each. This is a non stock item.  Approximately one to two weeks to order.","","","","","43","EA","0","0","0","1","1","0","0","","2014-07-14 06:12:00","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=451"
"0045-00000007-002","1","ecg/VermedElectrodesAdult5pk.jpg","Electrodes, Monitoring Adult - 5 each / pack","<b>Sold by the pack, 5 electrodes per pack. <i>120 packs/case.</I></B>","","","","","0.85","PAC","0","0","0","1","1","0","0","","2015-05-12 12:25:15","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=483"
"0045-00000044-001","1","ecg/capnofilterpeds.jpg","SmartCapnoLine with Cannula Pediatric","Sold by the each.","","","","","11.33","EA","0","0","0","1","1","0","0","","2016-06-24 15:45:14","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=489"
"0045-00000007-005","1","ecg/adultelectrodes.jpg","Electrodes, Monitoring Adult Bulk - 30 each / pack","Sold by the pack of 30 each, limit is 5 packs.","","","","","5.1","PAC","0","0","0","1","1","0","0","","2018-09-20 11:15:27","1","","ECG Supplies","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=517"
"0045-00000061-001","1","AmbuWhiteElectrodes.jpg","Electrodes, Monitoring Solid Gel Adult - 5 each / pack","Sold as a box of 12 packs, each pack containing 5 electrodes. 10 boxes is one case.","","","","","10.2","BX","0","0","0","1","1","0","0","","2020-05-14 11:43:02","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=563"
"0045-00000061-002","1","ecg/AmbuWhiteElectrodes.jpg","Electrodes, ECG Monitoring Adult 60 EA in 1 BX of 12 PAC of 5 EA","Sold as a box, Electrodes, ECG Monitoring Adult 60 EA in 1 BX of 12 PAC of 5 EA","","","","","10.2","BX","0","0","0","1","1","0","0","","2021-05-13 11:07:40","0","","ECG Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=7&products_id=576"
"0050-00000001-001","1","/epcr/cf18battery.jpg","CF19 Battery","<i>This item is delivered and installed by Informatics Section and may require a work ticket to be submitted. </i>","","","","","143","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","EPCR System Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=8&products_id=125"
"0050-00000002-001","1","/epcr/hp94.jpg","Inkjet cartridge HP94 Black","<i>Sold by the each, limit 14. </i>","","","","","27.5","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","EPCR System Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=8&products_id=126"
"0050-00000003-001","1","/epcr/printerpaper.jpg","Paper, 8.5 x 11 general purpose printer","Ream of printer paper, 500 sheets to the ream.  Ordering quantity is by the ream, limit five.","","","","","5.5","RM","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","EPCR System Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=8&products_id=127"
"0050-00000004-001","1","/epcr/zolldatacable.jpg","Serial Cable for CF 18/19 / Zoll M connection","<i>This item is installed by Informatics or Logistics and will require an incident or statement form. </i>","","","","","46.48","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","EPCR System Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=8&products_id=128"
"0050-00000005-001","1","/epcr/usbcable.jpg","USB Cable for CF 18/19 / Printer connection","<i>This item is installed by Informatics or Logistics and will require an incident or statement form. </i>","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","EPCR System Supplies","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=8&products_id=129"
"0055-00000001-001","1","no_picture.gif","EZ-IO 90 degree Connector","","","","","","5.54","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","EZ-IO","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=9&products_id=130"
"0055-00000003-001","1","/ez_io/iowristband.jpg","EZ-IO Green ID Band","","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","EZ-IO","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=9&products_id=131"
"0055-00000004-001","1","/ez_io/pedsio.jpg","EZ-IO Needle 15 mm (Pediatric)","15mm, 15 gauge Intraosseous IV needle, EZ-IO style. Sold by the each, 5 each per box.","","","","","127.33","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","28","","EZ-IO","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=9&products_id=132"
"0055-00000005-001","1","/ez_io/adultio.jpg","EZ-IO Needle 25 mm (Adult)","25mm, 15 gauge Intraosseous IV needle, EZ-IO style. Sold by the each, 5 each per box.","","","","","127.33","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","26","","EZ-IO","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=9&products_id=133"
"0055-00000006-001","1","/ez_io/largeadultio.jpg","EZ-IO Needle 45 mm (Large Adult)","45mm, 15 gauge Intraosseous IV needle, EZ-IO style. Sold by the each, 5 each per box.","","","","","145.6","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","10","","EZ-IO","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=9&products_id=134"
"0055-00000007-001","1","/ez_io/iodriver.jpg","EZ-IO Power Driver  G3","Replacement EZ-IO Power Driver. <b>Please contact your EDO</b>","","","","","343.85","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","34","","EZ-IO","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=9&products_id=135"
"0055-00000008-001","1","/ez_io/iostabilizer.jpg","EZ-IO Stabilizer","Sold by the each, 5 each per box.","","","","","16.5","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","167","","EZ-IO","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=9&products_id=136"
"0055-00000009-001","1","/ez_io/pressurebag.jpg","Pressure Infuser for IV Bag","Sold the each, limit 5.","","","","","12.38","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","EZ-IO","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=9&products_id=137"
"0055-00000010-001","1","ez_io/g3case.jpg","VAP Case for G3 Driver","Sold by the each.","","","","","53.95","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","EZ-IO","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=9&products_id=138"
"0055-00000006-002","1","no_picture.gif","EZ-IO Needle 45 mm & Stabilizer  (Large Adult)","45mm, 15 gauge Intraosseous IV needle with stabilizer, EZ-IO style.","","","","","150.32","","0","0","0","1","1","0","0","","2014-04-24 08:32:00","0","","EZ-IO","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=9&products_id=449"
"0055-00000011-001","1","ez_io/PressureBag1000.jpg","Pressure Infuser for IV Bag, 1000cc","Sold by the each.","","","","","16.24","EA","0","0","0","1","1","0","0","","2017-12-29 14:16:50","1","","EZ-IO","--none--","1","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=9&products_id=508"
"0060-00000001-001","1","/forms/empincident.jpg","Employee Incident Report Wishard Health Services","Wishard Health Services Employee Incident Report.","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Forms","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=10&products_id=139"
"0060-00000003-001","1","/forms/statement.jpg","EMS Statement Form Indianapolis EMS","Commonly referred to as a ""statement form"".","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Forms","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=10&products_id=141"
"0060-00000004-001","1","/forms/interoffice.jpg","Envelope, Interoffice Manila","Sold in packs of 20.  Order by number of packs desired.  Limit 2.","","","","","0","PK","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Forms","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=10&products_id=142"
"0060-00000005-001","1","/forms/supplystatement.jpg","Equipment / Supply Report Indianapolis EMS","This is the Equipment or Supply statement form.","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Forms","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=10&products_id=143"
"0060-00000006-001","1","/forms/transport.jpg","Medicare Signature Sheet Indianapolis EMS","Medicare Signature Sheet.","","","","","0","EA","0","0","0","1","1","0","0","","2012-07-30 11:06:00","0","","Forms","--none--","0","0","0","0","0","0","","","","http://www.iemssupply.net/wayne/index.php?main_page=product_info&cPath=10&products_id=144"
