v_products_id,v_products_type,v_products_quantity,v_products_price_uom,v_products_model,v_products_image,v_products_price,v_products_virtual,v_products_date_added,v_products_last_modified,v_products_date_available,v_products_weight,v_products_status,v_products_ordered,v_products_quantity_order_min,v_products_quantity_order_units,v_products_priced_by_attribute,v_product_is_free,v_product_is_call,v_products_quantity_mixed,v_product_is_always_free_shipping,v_products_qty_box_status,v_products_quantity_order_max,v_products_sort_order,v_products_discount_type,v_products_discount_type_from,v_products_price_sorter,v_products_mixed_discount_quantity,v_metatags_title_status,v_metatags_products_name_status,v_metatags_model_status,v_metatags_price_status,v_metatags_title_tagline_status,v_products_name_en,v_products_description_en,v_products_url_en,v_products_viewed_en,v_metatags_title_en,v_metatags_keywords_en,v_metatags_description_en,v_manufacturers_name,v_tax_class_title,v_categories_name,v_products_link,v_dbio_command
166,1,0,EA,0065-00000019-001,no_picture.gif,0.0000,0,"2012-07-30 11:06:00","2015-11-20 15:00:04",,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,"Sharps Box Medium 1 Qt","<i>Sold by the each, limit 14. </i>",,0,,,,,,"General Maintenance",http://iemssupply.net/external/index.php?main_page=product_info&products_id=166,
167,1,77,EA,0065-00000020-001,/maintenance/sharpsbox.jpg,4.3300,0,"2012-07-30 11:06:00","2022-06-29 13:23:09",,0,1,1990,1,1,0,0,0,0,0,1,0,0,0,0,4.3300,1,0,0,0,0,0,"Sharps Box Medium 5.4 Qt","<i>Sold by the each. </i>",,136,,,,,,"General Maintenance",http://iemssupply.net/external/index.php?main_page=product_info&products_id=167,
168,1,0,BTL,0065-00000021-001,/maintenance/cavicide.jpg,9.1600,0,"2012-07-30 11:06:00","2023-01-24 10:13:53",,0,0,684,1,1,0,0,0,0,0,1,2,0,0,0,9.1600,1,0,0,0,0,0,"Surface Cleaner / Disinfectant  Cavicide Spray bottle","Sold by the bottle. Limit 2.",,65,,,,,,"General Maintenance",http://iemssupply.net/external/index.php?main_page=product_info&products_id=168,
169,1,0,EA,0065-00000022-001,/maintenance/dispatch.jpg,12.3800,0,"2012-07-30 11:06:00","2020-07-28 15:43:11",,0,0,481,1,1,0,0,0,0,0,1,0,0,0,0,12.3800,1,0,0,0,0,0,"Dispatch Disinfectact Wipes w/ Bleach, 150 count","<i>Sold by the canister, 8 canisters/case. </i>",,46,,,,,,"General Maintenance",http://iemssupply.net/external/index.php?main_page=product_info&products_id=169,
170,1,10,EA,0065-00000023-001,/maintenance/aaabatteries.jpg,0.2200,0,"2012-07-30 11:06:00","2015-11-20 14:47:07",,0,1,7017,1,1,0,0,0,0,0,1,0,0,0,0,0.2200,1,0,0,0,0,0,"Battery AAA","<i>Sold by the each, 4/pack, 24/box or 144/case. </i>",,56,,,,,,"General Maintenance",http://iemssupply.net/external/index.php?main_page=product_info&products_id=170,
171,1,1,EA,0065-00000024-001,maintenance/SharpsBracket.jpg,19.2700,0,"2012-07-30 11:06:00","2022-09-12 08:21:41",,0,1,36,1,1,0,0,0,0,0,1,5,0,0,0,19.2700,1,0,0,0,0,0,"Sharps Collector Locking Bracket","<i>Sold by the each.  Locking Bracket, 9.5 H x 9.5 W x 4.25inD</i>",,51,,,,,,"General Maintenance",http://iemssupply.net/external/index.php?main_page=product_info&products_id=171,
172,1,10,PAC,0065-00000025-001,maintenance/4x6.jpg,4.0000,0,"2012-07-30 11:06:00","2022-03-16 06:33:09",,0,1,194,1,1,0,0,0,0,0,1,0,0,0,0,4.0000,1,0,0,0,0,0,"Bag, Plastic Zip-Lock, 4 x 6","Sold in a pack of 100.",,35,,,,,,"General Maintenance",http://iemssupply.net/external/index.php?main_page=product_info&products_id=172,
173,1,0,EA,0065-00000027-001,no_picture.gif,27.4800,0,"2012-07-30 11:06:00","2022-09-12 08:19:36",,0,0,11,1,1,0,0,0,0,0,1,0,0,0,0,27.4800,1,0,0,0,0,0,"Sharps Collector 19 Gallon Red","<i>Sold by the each. </i>",,33,,,,,,"General Maintenance",http://iemssupply.net/external/index.php?main_page=product_info&products_id=173,
174,1,10,PAC,0065-00000028-001,maintenance/9x12.jpg,6.0000,0,"2012-07-30 11:06:00","2022-03-16 06:34:04",,0,1,38,1,1,0,0,0,0,0,1,0,0,0,0,6.0000,1,0,0,0,0,0,"Bag, Plastic Zip-Lock 9 x 12","Sold in bags of 50, limit one bag.",,34,,,,,,"General Maintenance",http://iemssupply.net/external/index.php?main_page=product_info&products_id=174,
175,1,0,BTL,0065-00000029-001,maintenance/2x3.jpg,0.6800,0,"2012-07-30 11:06:00","2022-03-16 06:33:30",,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0.6800,1,0,0,0,0,0,"Bag, Plastic Zip-Lock 2 x 3 DO NOT USE","Sold in bags of 50, limit one bag.",,4,,,,,,"General Maintenance",http://iemssupply.net/external/index.php?main_page=product_info&products_id=175,
176,1,14,EA,0065-00000030-001,maintenance/shuttle.jpg,2.0400,0,"2012-07-30 11:06:00","2015-11-20 14:47:07",,0,1,2847,1,1,0,0,0,0,0,1,0,0,0,0,2.0400,1,0,0,0,0,0,"Sharps container, single-use (Sharps Shuttle)","<i>Sold by the each, limit 14. </i>",,72,,,,,,"General Maintenance",http://iemssupply.net/external/index.php?main_page=product_info&products_id=176,
177,1,0,RL,0065-00000033-001,/maintenance/shoptowels.jpg,4.3500,0,"2012-07-30 11:06:00","2019-12-04 19:26:21",,0,0,6,1,1,0,0,0,0,0,1,0,0,0,0,4.3500,1,0,0,0,0,0,"Towels, Paper Heavy Duty, Shop Type Blue","<i>Sold by the each, limit 14. </i>",,6,,,,,,"General Maintenance",http://iemssupply.net/external/index.php?main_page=product_info&products_id=177,
178,1,1,EA,0075-00000001-001,/maintenance/buttonbattery.jpg,1.1000,0,"2012-07-30 11:06:00","2022-07-29 10:22:49",,0,1,423,1,1,0,0,0,0,0,1,0,0,0,0,1.1000,1,0,0,0,0,0,"Battery, 3v Li-Ion","Sold by the each.",,59,,,,,,"Glucometer / Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=178,
179,1,0,EA,0075-00000002-001,/glucometer/accutest.jpg,0.0000,0,"2012-07-30 11:06:00","2015-11-20 15:13:34",,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,"Calibration Test Solution for  ACCUCHECK II Test Strips",,,0,,,,,,"Glucometer / Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=179,
180,1,1,EA,0075-00000003-001,/glucometer/microtest.jpg,12.7000,0,"2012-07-30 11:06:00","2022-11-14 09:39:54",,0,1,1307,1,1,0,0,0,0,0,1,0,0,0,0,12.7000,1,0,0,0,0,0,"Calibration Test Solution for MICRODOT","Glucometer test solution for the Microdot Glucometer.  Contains both a high and low solution bottle per pack, ordering quantity by the pack.",,63,,,,,,"Glucometer / Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=180,
181,1,0,EA,0075-00000004-001,no_picture.gif,0.0000,0,"2012-07-30 11:06:00","2015-11-20 15:13:38",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,"Glucometer ACCUCHECK II",,,0,,,,,,"Glucometer / Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=181,
182,1,20,EA,0075-00000005-001,/glucometer/microdot.jpg,33.0000,0,"2012-07-30 11:06:00","2015-11-20 14:47:07",,0,1,439,1,1,0,0,0,0,0,1,0,0,0,0,33.0000,1,0,0,0,0,0,"Glucometer MICRODOT","Microdot Glucometer.",,129,,,,,,"Glucometer / Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=182,
183,1,0,EA,0075-00000006-001,/glucometer/lancets.jpg,0.1900,0,"2012-07-30 11:06:00","2019-12-04 19:27:36",,0,0,59808,1,1,0,0,0,0,0,1,0,0,0,0,0.1900,1,0,0,0,0,0,"Lancets for Finger Sticks","Sold by the box, 100 lancets per box.",,24,,,,,,"Glucometer / Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=183,
184,1,0,BTL,0075-00000007-001,/glucometer/accustrips.jpg,18.8500,0,"2012-07-30 11:06:00","2019-12-04 19:27:16",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,18.8500,1,0,0,0,0,0,"Test Strips ACCUCHECK II","<i>Sold by the each, limit 14. </i>",,0,,,,,,"Glucometer / Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=184,
185,1,115,BTL,0075-00000008-001,/glucometer/microstrips.jpg,18.8500,0,"2012-07-30 11:06:00","2015-11-20 14:47:07",,0,1,6089,1,1,0,0,0,0,0,1,0,0,0,0,18.8500,1,0,0,0,0,0,"Test Strips MICRODOT","Boxes of 50 strips each, order in box quantity.",,227,,,,,,"Glucometer / Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=185,
186,1,0,EA,0075-00000009-001,no_picture.gif,0.0000,0,"2012-07-30 11:06:00","2015-11-20 15:13:43",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,"Protective Sleeve, Microdot","<i>Sold by the each, limit 14. </i>",,0,,,,,,"Glucometer / Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=186,
187,1,10,EA,0075-00000010-001,/glucometer/microdot.jpg,11.0000,0,"2012-07-30 11:06:00","2015-11-20 14:47:07",,0,1,286,1,1,0,0,0,0,0,1,0,0,0,0,11.0000,1,0,0,0,0,0,"Carry Case, Orange Rugged, Microdot","Rugged carrying case for the Microdot glucometer.",,38,,,,,,"Glucometer / Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=187,
188,1,0,EA,0085-00000002-001,/iv_supply/14ang.jpg,1.9800,0,"2012-07-30 11:06:00","2022-07-22 11:20:37",,0,0,2303,1,1,0,0,0,0,0,1,0,0,0,0,1.9800,1,0,0,0,0,0,"Angiocath 14 ga x 1.75","Sold by the each up to quantities of 10, quantities of 50 will be filled as one complete box.  Limit 10 each.",,40,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=188,
189,1,0,EA,0085-00000003-001,/iv_supply/16ang.jpg,1.8700,0,"2012-07-30 11:06:00","2020-02-06 13:49:36",,0,0,3739,1,1,0,0,0,0,0,1,0,0,0,0,1.8700,1,0,0,0,0,0,"Angiocath 16 ga x 1.33","Sold by the each up to quantities of 50, quantities of 50 will be filled as one complete box.  Limit 50 or one box.",,33,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=189,
190,1,0,EA,0085-00000004-001,/iv_supply/18ang.jpg,1.8700,0,"2012-07-30 11:06:00","2019-11-05 08:41:14",,0,0,34698,1,1,0,0,0,0,0,1,0,0,0,0,1.8700,1,0,0,0,0,0,"Angiocath 18 ga x 1.33","Sold by the each up to quantities of 50, quantities of 50 will be filled as one complete box.  Limit 50 or one box.",,45,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=190,
191,1,0,EA,0085-00000005-001,/iv_supply/20ang.jpg,1.8700,0,"2012-07-30 11:06:00","2019-11-05 08:41:31",,0,0,73714,1,1,0,0,0,0,0,1,0,0,0,0,1.8700,1,0,0,0,0,0,"Angiocath 20 ga x 1.33","Sold by the each up to quantities of 50, quantities of 50 will be filled as one complete box.",,78,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=191,
192,1,0,EA,0085-00000006-001,/iv_supply/22ang.jpg,1.8700,0,"2012-07-30 11:06:00","2020-01-18 12:11:18",,0,0,13957,1,1,0,0,0,0,0,1,0,0,0,0,1.8700,1,0,0,0,0,0,"Angiocath 22 ga x 1","Sold by the each up to quantities of 50, quantities of 50 will be filled as one complete box.  Limit 50 or one box.",,35,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=192,
193,1,0,EA,0085-00000007-001,/iv_supply/24ang.jpg,1.8700,0,"2012-07-30 11:06:00","2020-04-07 16:07:46",,0,0,3380,1,1,0,0,0,0,0,1,0,0,0,0,1.8700,1,0,0,0,0,0,"Angiocath 24 ga x 0.75","Sold by the each up to quantities of 50, quantities of 50 will be filled as one complete box.  Limit 50 or one box.",,22,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=193,
194,1,3463,BX,0085-00000014-001,/iv_supply/tegaderm.jpg,25.2300,0,"2012-07-30 11:06:00","2015-11-20 14:47:08",,0,1,441,1,1,0,0,0,0,0,1,0,0,0,0,25.2300,1,0,0,0,0,0,"Dressing, Transparent 2 x 3, Tegaderm  ","Box contains 100 individual dressings.  Order in box quantity, limit two boxes.",,50,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=194,
195,1,0,EA,0085-00000027-001,/iv_supply/extensionset.jpg,3.0700,0,"2012-07-30 11:06:00","2023-02-03 10:36:19",,0,1,1571,1,1,0,0,0,0,0,1,10,0,0,0,3.0700,1,0,0,0,0,0,"IV Extension Set 18","Sold by the each, limit 10.",,107,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=195,
196,1,0,EA,0085-00000028-001,iv_supply/IVlock6.jpg,1.7300,0,"2012-07-30 11:06:00","2020-11-27 12:55:28",,0,0,110697,1,1,0,0,0,0,0,1,0,0,0,0,1.7300,1,0,0,0,0,0,"IV Saline Lock Set 6","Sold by the each, 100 each per box.",,237,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=196,
197,1,2787,EA,0085-00000029-001,/iv_supply/20drop.jpg,3.4100,0,"2012-07-30 11:06:00","2015-11-20 14:47:08",,0,1,33313,1,1,0,0,0,0,0,1,0,0,0,0,3.4100,1,0,0,0,0,0,"IV Set Primary (20 gtts / cc) Maxidrip","Sold by the each, 25 each per box.",,263,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=197,
198,1,1,EA,0085-00000030-001,/iv_supply/60drop.jpg,2.6800,0,"2012-07-30 11:06:00","2023-01-24 10:22:19",,0,1,1783,1,1,0,0,0,0,0,1,0,0,0,0,2.6800,1,0,0,0,0,0,"IV Set Secondary (60 gtts / cc) Minidrip","Sold by the each.",,47,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=198,
199,1,0,EA,0085-00000032-001,/iv_supply/,0.0600,0,"2012-07-30 11:06:00","2015-12-01 17:48:33",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0600,1,0,0,0,0,0,"Label for IV Bags Drug Added","<i>Sold by the each, limit 14. </i>",,0,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=199,
200,1,0,EA,0085-00000034-001,/iv_supply/lockcap.jpg,0.0000,0,"2012-07-30 11:06:00","2019-06-21 17:58:41",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,"Luer Adapter, Smartsite","<i>Sold by the each, limit 14. </i>",,0,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=200,
201,1,4,BX,0085-00000043-001,/iv_supply/flush.jpg,21.9000,0,"2012-07-30 11:06:00","2022-06-13 15:27:13",,0,1,8974,1,1,0,0,0,0,0,1,3,0,0,0,21.9000,1,0,0,0,0,0,"Saline Flush (Prefilled 0.9% NS 10cc Syringe)","Sold in boxes of 30 each, ordering quantity is by the box. 16 boxes per case.  Limit is three boxes.",,291,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=201,
202,1,13042,BX,0085-00000048-001,/iv_supply/alcoholprep.jpg,2.7400,0,"2012-07-30 11:06:00","2022-10-27 14:11:47",,0,1,2805,1,1,0,0,0,0,0,1,0,0,0,0,2.7400,1,0,0,0,0,0,"Skin Prep, Alcohol","Sold in boxes of 200 each, order by the box, limit two boxes.",,589,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=202,
203,1,0,EA,0085-00000050-001,/iv_supply/4waystop.jpg,0.6900,0,"2012-07-30 11:06:00","2023-01-23 19:55:14",,0,1,834,1,1,0,0,0,0,0,1,0,0,0,0,0.6900,1,0,0,0,0,0,"Stopcock, 3 way","<i>Sold by the each. </i>",,62,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=203,
204,1,623,BG,0085-00000063-001,/iv_supply/tourniquet.jpg,8.2500,0,"2012-07-30 11:06:00","2015-11-20 14:47:08",,0,1,1282,1,1,0,0,0,0,0,1,0,0,0,0,8.2500,1,0,0,0,0,0,"Tourniquet for IV Starts","Sold in bundles of 50 each, order by the bundle. 5 bundles per box.",,42,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=204,
206,1,4000,EA,0085-00000078-001,/iv_supply/ivstart.jpg,1.4400,0,"2012-07-30 11:06:00","2015-11-20 14:47:08",,0,1,90655,1,1,0,0,0,0,0,1,0,0,0,0,1.4400,1,0,0,0,0,0,"IV Start Kit, prepackaged","<i>Sold by the each, 100 each per case. </i>",,169,,,,,,"IV Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=206,
207,1,1,EA,0090-00000001-001,/kits/obkit.jpg,15.7000,0,"2012-07-30 11:06:00","2022-12-02 11:45:18",,0,1,553,1,1,0,0,0,0,0,1,0,0,0,0,15.7000,1,0,0,0,0,0,"OB Kit","Sterile obstetrical kit.",,81,,,,,,"Kits and Sterile Packs",http://iemssupply.net/external/index.php?main_page=product_info&products_id=207,
208,1,10,BTL,0090-00000002-001,/kits/burnsheet.jpg,11.5500,0,"2012-07-30 11:06:00","2019-10-24 07:13:45",,0,1,230,1,1,0,0,0,0,0,1,0,0,0,0,11.5500,1,0,0,0,0,0,"Sterile Sheets","<i>Sold by the each. </i>",,76,,,,,,"Kits and Sterile Packs",http://iemssupply.net/external/index.php?main_page=product_info&products_id=208,
209,1,40,PAC,0090-00000003-001,/kits/burntowels.jpg,1.4100,0,"2012-07-30 11:06:00","2019-10-24 07:14:01",,0,1,197,1,1,0,0,0,0,0,1,0,0,0,0,1.4100,1,0,0,0,0,0,"Towels, Sterile Blue Surgical","<i>Sold by the each. </i>",,40,,,,,,"Kits and Sterile Packs",http://iemssupply.net/external/index.php?main_page=product_info&products_id=209,
210,1,5,EA,0095-00000001-001,/linens/towel.jpg,4.6800,0,"2012-07-30 11:06:00","2015-11-20 14:47:08",,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,4.6800,1,0,0,0,0,0,"Towel, Bath","District, Special Events, and Command trucks only.",,6,,,,,,Linens,http://iemssupply.net/external/index.php?main_page=product_info&products_id=210,
211,1,-9,EA,0095-00000003-001,/linens/pillowcase.jpg,4.6800,0,"2012-07-30 11:06:00","2015-11-20 14:47:08",,0,0,9,1,1,0,0,0,0,0,1,0,0,0,0,4.6800,1,0,0,0,0,0,"Pillow case","District, Special Events, and Command trucks only.",,5,,,,,,Linens,http://iemssupply.net/external/index.php?main_page=product_info&products_id=211,
212,1,-3,EA,0095-00000004-001,/linens/pillow.jpg,4.6800,0,"2012-07-30 11:06:00","2015-11-20 14:47:08",,0,0,92,1,1,0,0,0,0,0,1,0,0,0,0,4.6800,1,0,0,0,0,0,"Pillow, reusable","District, Special Events, and Command trucks only. ",,42,,,,,,Linens,http://iemssupply.net/external/index.php?main_page=product_info&products_id=212,
213,1,10,EA,0095-00000005-001,/linens/sheet.jpg,5.7800,0,"2012-07-30 11:06:00","2015-11-20 14:47:08",,0,0,6,1,1,0,0,0,0,0,1,0,0,0,0,5.7800,1,0,0,0,0,0,Sheet,"District, Special Events, and Command trucks only.",,3,,,,,,Linens,http://iemssupply.net/external/index.php?main_page=product_info&products_id=213,
214,1,5,EA,0095-00000006-001,/linens/washcloth.jpg,3.5200,0,"2012-07-30 11:06:00","2015-11-20 14:47:08",,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,3.5200,1,0,0,0,0,0,"Wash Cloth","District, Special Events, and Command trucks only.",,3,,,,,,Linens,http://iemssupply.net/external/index.php?main_page=product_info&products_id=214,
216,1,0,,0115-00000001-001,no_picture.gif,16.5000,0,"2012-07-30 11:06:00","2018-11-19 12:26:03",,0,0,5,1,1,0,0,0,0,0,1,0,0,0,0,16.5000,1,0,0,0,0,0,Clipboard,"<i>Sold by the each, limit 14. </i>",,0,,,,,,"Office Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=216,
217,1,0,EA,0115-00000002-001,/office/pens.jpg,0.0000,0,"2012-07-30 11:06:00","2015-11-20 14:47:08",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,"Pen, ball point","<i>Sold by the each, limit 14. </i>",,0,,,,,,"Office Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=217,
218,1,0,EA,0115-00000003-001,/office/zipseal.jpg,0.0000,0,"2012-07-30 11:06:00","2015-11-20 14:47:08",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,"Zip-tie numbered security Seal","<i>Sold by the each, limit 14. </i>",,0,,,,,,"Office Supplies",http://iemssupply.net/external/index.php?main_page=product_info&products_id=218,
219,1,0,EA,0125-00000001-001,/medical_gas/dpin.jpg,3.3000,0,"2012-07-30 11:06:00","2015-12-01 17:50:28",,0,0,33,1,1,0,0,0,0,0,1,0,0,0,0,3.3000,1,0,0,0,0,0,"Cylinder, O2 D 440 liter with pin index stem valve","For Education and Training use only.",,3,,,,,,"Medical Gas and Delivery",http://iemssupply.net/external/index.php?main_page=product_info&products_id=219,
220,1,297,EA,0125-00000002-001,/medical_gas/dwab.jpg,5.0000,0,"2012-07-30 11:06:00","2021-01-26 15:10:50",,0,1,9825,1,1,0,0,0,0,0,1,0,0,0,0,5.0000,1,0,0,0,0,0,"Cylinder, O2 D 440 liter with WAB Regulator","Standard issue oxygen cylinder with Walk-A-Bout (WAB) stem.  Order by cylinder.  We will not ship this item.",,129,,,,,,"Medical Gas and Delivery",http://iemssupply.net/external/index.php?main_page=product_info&products_id=220,
221,1,0,EA,0125-00000003-001,no_picture.gif,0.0000,0,"2012-07-30 11:06:00","2015-12-01 17:50:35",,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0.0000,1,0,0,0,0,0,"Cylinder, O2 E 660 liter with pin index stem valve"," ",,0,,,,,,"Medical Gas and Delivery",http://iemssupply.net/external/index.php?main_page=product_info&products_id=221,
222,1,0,EA,0125-00000004-001,/medical_gas/ewab.jpg,5.0000,0,"2012-07-30 11:06:00","2021-01-26 15:11:00",,0,0,76,1,1,0,0,0,0,0,1,0,0,0,0,5.0000,1,0,0,0,0,0,"Cylinder, O2 E 660 liter with WAB Regulator","TEMS and Special Events units only.",,2,,,,,,"Medical Gas and Delivery",http://iemssupply.net/external/index.php?main_page=product_info&products_id=222,
223,1,0,EA,0125-00000005-001,no_picture.gif,3.3000,0,"2012-07-30 11:06:00","2015-12-01 17:50:44",,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3.3000,1,0,0,0,0,0,"Cylinder, O2 H 5000 liter"," ",,0,,,,,,"Medical Gas and Delivery",http://iemssupply.net/external/index.php?main_page=product_info&products_id=223,
224,1,100,EA,0125-00000006-001,/medical_gas/m.jpg,6.0000,0,"2012-07-30 11:06:00","2021-01-26 15:11:13",,0,1,1619,1,1,0,0,0,0,0,1,0,0,0,0,6.0000,1,0,0,0,0,0,"Cylinder, O2 M 3540 liter","Main cylinder for ambulance use.  We will not ship this item.",,67,,,,,,"Medical Gas and Delivery",http://iemssupply.net/external/index.php?main_page=product_info&products_id=224,
225,1,0,EA,0125-00000007-001,/medical_gas/singlehead.jpg,38.5000,0,"2012-07-30 11:06:00","2019-12-04 19:31:57",,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,38.5000,1,0,0,0,0,0,"Flow Meter 15LPM single port Ohmeda connector","15 liter per minute flow meter, Ohmeda connector, for ambulance use.  <i>Requires statement form. </i>",,8,,,,,,"Medical Gas and Delivery",http://iemssupply.net/external/index.php?main_page=product_info&products_id=225,
226,1,14,EA,0125-00000008-001,/medical_gas/dualhead.jpg,227.2100,0,"2012-07-30 11:06:00","2022-07-22 10:00:46",,0,0,13,1,1,0,0,0,0,0,1,0,0,0,0,227.2100,1,0,0,0,0,0,"Flow Meter Flotec 2x 15LPM 1xDISS Ohmeda connector","15 lpm Flow meter, three head, with Ohmeda connector.  <i>Requires statement form. </i>",,60,,,,,,"Medical Gas and Delivery",http://iemssupply.net/external/index.php?main_page=product_info&products_id=226,
227,1,5,EA,0130-00000001-001,/assessment/adultcuff.jpg,16.9100,0,"2012-07-30 11:06:00","2022-04-01 10:23:13",,0,1,238,1,1,0,0,0,0,0,1,0,0,0,0,16.9100,1,0,0,0,0,0,"BP Cuff, Adult; 1-Tube Mabis Connector","Adult BP Cuff, single tube, without screw connector metal male.  Sold by the each.",,97,,,,,,"Patient Assessment",http://iemssupply.net/external/index.php?main_page=product_info&products_id=227,
228,1,5,EA,0130-00000002-001,/assessment/pedscuff.jpg,16.8900,0,"2012-07-30 11:06:00","2021-02-22 11:02:01",,0,1,53,1,1,0,0,0,0,0,1,0,0,0,0,16.8900,1,0,0,0,0,0,"BP Cuff, Child; 1-Tube Mabis Connector","Child BP Cuff, single tube, without screw connector metal male.  Sold by the each.",,28,,,,,,"Patient Assessment",http://iemssupply.net/external/index.php?main_page=product_info&products_id=228,
229,1,5,EA,0130-00000003-001,/assessment/infantcuff.jpg,17.1700,0,"2012-07-30 11:06:00","2021-02-22 11:02:12",,0,1,41,1,1,0,0,0,0,0,1,0,0,0,0,17.1700,1,0,0,0,0,0,"BP Cuff, Infant; 1-Tube Mabis Connector","Infant BP Cuff, single tube, without screw connector metal male.  Sold by the each.",,26,,,,,,"Patient Assessment",http://iemssupply.net/external/index.php?main_page=product_info&products_id=229,
230,1,5,EA,0130-00000004-001,/assessment/largeadultcuff.jpg,20.0400,0,"2012-07-30 11:06:00","2022-08-23 13:11:40",,0,1,64,1,1,0,0,0,0,0,1,0,0,0,0,20.0400,1,0,0,0,0,0,"BP Cuff, Large Adult; 1-Tube Mabis Connector","Large Adult BP Cuff, single tube, without screw connector metal male.  Sold by the each.",,54,,,,,,"Patient Assessment",http://iemssupply.net/external/index.php?main_page=product_info&products_id=230,
231,1,5,EA,0130-00000005-001,/assessment/thighcuff.jpg,30.8600,0,"2012-07-30 11:06:00","2016-10-12 09:05:59",,0,1,27,1,1,0,0,0,0,0,1,0,0,0,0,30.8600,1,0,0,0,0,0,"BP Cuff, Thigh; 1-Tube Mabis Connector","Thigh BP Cuff, single tube, without screw connector metal male.  Sold by the each.",,27,,,,,,"Patient Assessment",http://iemssupply.net/external/index.php?main_page=product_info&products_id=231,
232,1,67,EA,0130-00000006-001,/assessment/flashlight.jpg,1.3700,0,"2012-07-30 11:06:00","2019-01-30 10:58:42",,0,1,20,1,1,0,0,0,0,0,1,0,0,0,0,1.3700,1,0,0,0,0,0,"Flashlight, 2D Cell Incandescent","<i>Sold by the each. </i>",,23,,,,,,"Patient Assessment",http://iemssupply.net/external/index.php?main_page=product_info&products_id=232,
233,1,0,EA,0130-00000007-001,/assessment/cutterblade.jpg,4.7900,0,"2012-07-30 11:06:00","2019-10-24 07:26:57",,0,1,24,1,1,0,0,0,0,0,1,0,0,0,0,4.7900,1,0,0,0,0,0,"Ring Cutter, Blade Only","<i>Sold by the each. </i>",,29,,,,,,"Patient Assessment",http://iemssupply.net/external/index.php?main_page=product_info&products_id=233,
